date,project,act_energy_consumption,act_energy_generation,act_energy_iec,act_energy,act_prod_iec_revenue,duration_full_perf,duration_no_full_perf,duration_running,gained_energy_iec_consolidated,gained_energy_iec_PC,gained_prod_iec_revenue,line_count,lost_energy_iec_consolidated,lost_energy_iec_PC,lost_prod_iec_revenue,pot_energy_iec_consolidated,pot_energy_iec_consolidated_when_avail,pot_energy_PC,pot_energy_PC_when_avail,pot_prod_iec_revenue,rr_act_power_iec_pot_power_iec_consolidated,rr_act_power_iec,rr_pot_power_iec_consolidated,rr_wind_speed_act_power_iec,rr_wind_speed,wind_speed_avg,monthly_asset_act_energy_iec_not_excluded,monthly_asset_duration,monthly_asset_gained_energy_iec_consolidated_not_excluded,monthly_asset_lost_energy_iec_consolidated_contractor,monthly_asset_lost_energy_iec_consolidated_excluded,monthly_asset_lost_energy_iec_consolidated_not_excluded,monthly_asset_lost_energy_iec_consolidated_owner,monthly_asset_pot_energy_iec_consolidated_not_excluded,act_energy_windga,wind_speed_avg_windga,act_prod_iec_revenue_windga,pba_owner_windga,monthly_asset_contract_availability_windga,tba_iec_op_windga,pba_edf_om,pba_iec_op,pba_management,pba_owner,tba_iec_om,tba_iec_op,monthly_asset_contract_availability,monthly_asset_contract_pba,monthly_asset_contract_tba,act_energy_coverage,wind_speed_avg_coverage,act_prod_iec_revenue_coverage,pba_owner_coverage,monthly_asset_contract_availability_coverage,tba_iec_op_coverage
2022-10-01,ALLA,"-4224,816","2634068,4960000003","2634068,4960000003","2629843,68","241043,611","10225249,25","488350,75","10651149,23","34160,875","11702,505000000001","3126,074","17856,0","107268,683","222880,348","9816,144","2707176,3049999997","2702270,734","2845246,3419999997","2841265,431","247733,672","0,993","0,993","1,0","0,993","0,993","7,73325","2634068,4960000003","10713600,0","34160,876000000004","5147,2","0,0","107268,686","4404,606","2707176,309",,,,,,,"0,9981964433111221","0,9963865757140028","0,9981965786593747","0,9963868468567946","0,9953326706242532","0,9941708884035245","0,9981594726097313",,"0,9981594726097313",1,1,1,1,1,1
2022-10-01,ALVI,"-4982,0740000000005","3589966,0020000003","3589966,0020000003","3584983,928","302813,214","11935902,11","1456097,8900000001","13167143,32","72164,40699999999","45742,524","6086,984","22320,0","476691,13899999997","618030,787","40208,763999999996","3998246,4280000003","3966075,967","4162254,261","4149241,451","337251,606","0,9992000000000001","0,9992000000000001","1,0","0,9949999999999999","0,9949999999999999","6,6646","3593719,698","13392000,0","72223,328","62495,255","0,0","476691,133","182230,521","3998187,5069999998",,,,,,,"0,9925901503719747","0,9361163177186049","0,9925903435184675","0,9361811079354745","0,9887011499402629","0,9832096266427718","0,9889606392918613",,"0,9889606392918613",1,1,1,1,1,1
2022-10-01,AMEL,"664,738","2133434,448","2133434,448","2134099,1859999998","512465,502","10207092,940000001","3184907,06","12715621,8","57984,479999999996","12495,797","6378,315","22320,0","247883,38199999998","431384,41699999996","27267,199999999997","2323333,379","2197682,817","2552323,069","2460233,051","533354,388","1,0","1,0","1,0","1,0","1,0","6,688","2133434,448","13392000,0","57984,435","124133,853","0,0","247883,37099999998","2752,391","2323333,383",,,,,,,"0,945495866501415","0,9437317384599442","0,9455962327264344","0,9438636091166981","0,9510728121266427","0,9494938620071686","0,9619860847689056",,"0,9619860847689056",1,1,1,1,1,1
2022-10-01,AUCO,"-388,777","759225,617","759225,617","758836,84","40238,724","8252624,5","7817775,5","9387526,387","9993,746","15503,001","529,7","26784,0","332181,071","296080,801","17605,585","1189842,803","903814,674","1039803,422","819283,656","63061,399","0,9661666666666666","0,9661666666666666","1,0","0,9448333333333333","0,9448333333333333","5,424833333333333","866562,499","16070400,0","9993,747","28072,083","0,0","333274,011","266846,459","1189842,762",,,,,,,"0,9485313623104642","0,7207560630035063","0,9784780571107312","0,7467153773673436","0,9471592018324134","0,5851918050437501","0,9789294130884868",,"0,9789294130884868",1,1,1,1,1,1
2022-10-01,AUM3,"22325,555","717473,138","717473,138","739798,693","65153,76","5250260,07","13498539,93","5476775,25","30471,837","21469,992","2767,1349999999998","31248,0","868250,147","779764,031","78845,757","1555251,403","703897,633","1475767,1779999998","723626,719","141232,38","1,0","1,0","1,0","0,999","0,999","5,1124285714285715","717473,138","18748800,0","30471,807","89990,666","0,0","868250,188","762107,071","1555251,5219999999",,,,,,,"0,9711850653760818","0,4569726682895073","0,6262545630339302","0,4571142171390886","0,9546829743770268","0,2921133752560164","0,9362580873632339",,"0,9362580873632339",1,1,1,1,1,1
2022-10-01,AUQB,"-323,749","699656,36","699656,36","699332,611","37081,566","6919201,6219999995","6472798,3780000005","7909401,624","8904,369999999999","22829,796000000002","471,973","22320,0","279983,61699999997","203057,443","14839,231","1081821,429","836223,885","879884,0","695020,708","57336,365","0,9596","0,9596","1,0","0,925","0,925","5,515","809831,521","13392000,0","8904,373","25723,179","0,0","280878,68200000003","220018,677","1081805,828",,,,,,,"0,9198777509597477","0,742409260158396","0,9173652891719233","0,7678174278872293","0,9281123093635324","0,5922551000671025","0,9784636358090911",,"0,9784636358090911",1,1,1,1,1,1
2022-10-01,BAMB,"-3941,319","1405972,419","1405972,419","1402031,1","65377,824","10429057,026999999","5641342,973","10776955,42","35041,837","29834,855","1629,423","26784,0","325247,448","341040,755","15124,124","1708098,111","1517867,0","1717178,322","1510930,18","79426,784","0,996","0,996","1,0","0,996","0,996","5,7121666666666675","1417801,881","16070400,0","35041,839","6869,424","0,0","325338,072","191334,0","1708098,109","1402428,0",,"65212,9","0,88169","0,99857","0,639","0,9609173553590028","0,8764452587729306","0,9609185525171101","0,8773989732691834","0,936083267560235","0,6706090340003983","0,9961575764137793",,"0,9961575764137793",1,1,1,1,1,1
2022-10-01,BARB,"0,0","2260146,736","2260146,736","2260146,736","225088,251","12310952,0","3759448,0","15395608,0","9981,366","4187,498","994,1070000000001","26784,0","575686,907","610748,4909999999","57332,802","2826574,282","2693875,9","2866707,728","2779709,66","281498,837","0,999","0,999","1,0","0,999","0,999","7,085833333333333",,,,,,,,,,,,,,,"0,9646858138067976","0,8339331666444806","0,9646903166528932","0,8339543415170401","0,977110712863401","0,9580102548785344","0,0",,,1,1,1,1,1,1
2022-10-01,BDBS,"-13558,313","3497566,77","3497566,77","3484008,457","312437,655","22467010,79","4316989,21","22922410,79","132988,316","112530,317","11879,76","44640,0","351002,868","640795,818","31355,148","3715581,316","3463004,969","4025832,2709999997","3793945,896","331913,044","0,994","0,994","1,0","0,9929","0,9929","6,0839","3497566,77","26784000,0","132987,59900000002","42171,597","0,0","399845,945","259247,832","3764425,116",,,,,,,"0,9887457326311607","0,9325934414195012","0,9887549883606216","0,9326488778908114","0,9945209513142175","0,8558247756123059","0,9930113858820537",,"0,9930113858820537",1,1,1,1,1,1
2022-10-01,BOUS,"164,921","1448383,733","1448383,733","1448548,654","273255,259","6975643,59","3737956,41","9975918,61","42795,169","33870,693","4707,485000000001","17856,0","214556,671","334464,045","23601,225","1620145,253","1516513,085","1748977,087","1643636,615","292148,99100000004","1,0","1,0","1,0","1,0","1,0","6,0615000000000006","1448383,733","10713600,0","42795,168","107664,894","0,0","214556,64","561,106","1620145,206",,,,,,,"0,9333989808193655","0,9300899659140597","0,9337629702852959","0,9304732523497896","0,9318463270982676","0,9311453302344683","0,9350440487597147",,"0,9350440487597147",1,1,1,1,1,1
