date,project,act_energy_consumption,act_energy_generation,act_energy_iec,act_energy,act_prod_iec_revenue,duration_full_perf,duration_no_full_perf,duration_running,gained_energy_iec_consolidated,gained_energy_iec_PC,gained_prod_iec_revenue,line_count,lost_energy_iec_consolidated,lost_energy_iec_PC,lost_prod_iec_revenue,pot_energy_iec_consolidated,pot_energy_iec_consolidated_when_avail,pot_energy_PC,pot_energy_PC_when_avail,pot_prod_iec_revenue,rr_act_power_iec_pot_power_iec_consolidated,rr_act_power_iec,rr_pot_power_iec_consolidated,rr_wind_speed_act_power_iec,rr_wind_speed,wind_speed_avg,monthly_asset_act_energy_iec_not_excluded,monthly_asset_duration,monthly_asset_gained_energy_iec_consolidated_not_excluded,monthly_asset_lost_energy_iec_consolidated_contractor,monthly_asset_lost_energy_iec_consolidated_excluded,monthly_asset_lost_energy_iec_consolidated_not_excluded,monthly_asset_lost_energy_iec_consolidated_owner,monthly_asset_pot_energy_iec_consolidated_not_excluded,act_energy_windga,wind_speed_avg_windga,act_prod_iec_revenue_windga,pba_owner_windga,monthly_asset_contract_availability_windga,tba_iec_op_windga,pba_edf_om,pba_iec_op,pba_management,pba_owner,tba_iec_om,tba_iec_op,monthly_asset_contract_availability,monthly_asset_contract_pba,monthly_asset_contract_tba,act_energy_coverage,wind_speed_avg_coverage,act_prod_iec_revenue_coverage,pba_owner_coverage,monthly_asset_contract_availability_coverage,tba_iec_op_coverage
2023-05-01,ALLA,"-4663,546","1850703,003","1850703,003","1846039,457","179592,24","9271732,83","1441867,17","10091151,77","97413,826","32924,543000000005","9453,02","17856,0","153169,296","186447,69400000002","14863,555","1906458,469","1811344,323","2004226,154","1968017,7179999999","185002,764","1,0","1,0","1,0","0,983","0,983","6,81","1850703,003","10713600,0","97413,751","37150,434","0,0","153169,288","67757,747","1906458,541",,,,,,,"0,9776211302983859","0,9463514245490792","0,9776227511848485","0,9463553028832871","0,9613455327807646","0,941901113537933","0,9708033440838079",,"0,9708033440838079",1,1,1,1,1,1
2023-05-01,ALVI,"-2964,136","3487653,154","3487653,154","3484689,018","312598,342","12564982,89","827017,11","13164931,81","111615,386","58461,534","10004,073","22320,0","319240,12299999996","420836,373","28613,446","3695900,64","3628601,8140000002","3850027,989","3797573,461","331263,527","0,9996","0,9996","1,0","0,9996","0,9996","6,644","3488271,5700000003","13392000,0","111615,383","64235,575","0,0","319240,129","93451,581","3695896,311",,,,,,,"0,9826656109998724","0,9567964770498342","0,9826104763808615","0,956750205479866","0,9863976305688726","0,9830885351792942","0,9884848741917893",,"0,9884848741917893",1,1,1,1,1,1
2023-05-01,AMEL,"1158,385","1303337,092","1303337,092","1304495,477","143367,12","6728196,74","6663803,26","8354904,88","54317,362","5311,1939999999995","5974,93","22320,0","630604,85","827907,733","69366,457","1879624,5729999999","1303588,008","2125933,633","1552059,902","206758,65","1,0","1,0","1,0","0,9965999999999999","0,9965999999999999","6,3184","1303337,092","13392000,0","54317,353","538893,157","0,0","630604,851","41464,268000000004","1879624,591",,,,,,,"0,7143372199727507","0,6913201285895513","0,7148782476541428","0,6919046960910882","0,6603262305854242","0,623872825567503","0,6806263979107312",,"0,6806263979107312",1,1,1,1,1,1
2023-05-01,ANPA,"11085,542","2984230,997","2984230,997","2995316,539","214864,61","7611486,34","3102113,66","8468599,85","125801,634","380680,336","9057,719000000001","17856,0","655324,209","478252,02599999995","47183,305","3513753,556","3011560,165","3081802,688","2654363,214","252990,199","1,0","1,0","1,0","0,99925","0,99925","5,98475","2984230,997","10713600,0","125801,61499999999","185788,60499999998","0,0","655324,223","317455,23600000003","3513753,607",,,,,,,"0,9469181696139328","0,855400177652359","0,946963195521678","0,8556996501293178","0,9550459154719235","0,7904532416741338","0,9467606896801798",,"0,9467606896801798",1,1,1,1,1,1
2023-05-01,AUCO,"-371,779","1379411,882","1379411,882","1379040,1030000001","73108,60800000001","7391672,416999999","8678727,583","7838766,465","13930,596","10639,228","738,332","26784,0","791757,458","772145,5719999999","41962,965","2163580,0190000003","1436299,836","2140918,205","1482628,583","114669,318","0,9978333333333333","0,9978333333333333","1,0","0,9943333333333334","0,9943333333333334","6,681166666666667","1385516,298","16070400,0","13930,582999999999","44381,423","0,0","791994,287","708821,3940000001","2163579,992",,,,,,,"0,8793902261937836","0,6471766010019054","0,8788901273556233","0,647897027956448","0,893484200214106","0,48788598009560086","0,9916320927060277",,"0,9916320927060277",1,1,1,1,1,1
2023-05-01,AUM3,"-21011,398","1694902,817","1694902,817","1673891,419","163219,16400000002","8082501,69","10666298,31","8389764,45","43829,452","24859,097999999998","4218,8949999999995","31248,0","1217723,009","1140453,023","117221,747","2885911,385","1710701,917","2810496,749","1737612,513","277869,996","0,9961428571428571","0,9961428571428571","1,0","0,9925714285714287","0,9925714285714287","6,333142857142858","1711822,1749999998","18748800,0","43829,46","24454,353","0,0","1217918,689","1162588,094","2885911,408",,,,,,,"0,9952190989306651","0,5884186004866523","0,9946931834390367","0,5905545627169106","0,99274916447916","0,4476259923810743","0,9942579458274621",,"0,9942579458274621",1,1,1,1,1,1
2023-05-01,AUQB,"293,40700000000004","1380973,815","1380973,815","1381267,222","73191,413","6296324,869","7095675,131","6677144,927999999","24855,703","33333,399","1317,357","22320,0","461467,952","400219,569","24457,85","1817942,225","1403556,954","1747859,993","1403553,917","96350,781","1,0","1,0","1,0","0,9992000000000001","0,9992000000000001","6,6636","1381329,9810000001","13392000,0","24855,703","20990,589","0,0","461467,941","409336,065","1817942,214",,,,,,,"0,9882973231899577","0,7624656543268873","0,9882308492004431","0,7624678708433406","0,9874334237325348","0,49864400660014985","0,9882742438401865",,"0,9882742438401865",1,1,1,1,1,1
2023-05-01,BAMB,"2870,0340000000006","776146,831","776146,831","779016,865","36090,898","10735478,27","5334921,73","11202210,535","10157,982","5153,657","471,25100000000003","26784,0","384520,238","355744,449","17857,631","1335048,928","1070223,698","1121178,546","887316,582","62025,316","0,8868333333333333","0,8868333333333333","1,0","0,832","0,832","5,392833333333333","956037,5719999999","16070400,0","10157,991","82473,386","0,0","389169,265","190270,872","1335048,8429999999",,,,,,,"0,9137644222531945","0,7399689141214004","0,9139146742909274","0,7809917427576837","0,923449245818399","0,6970710458358224","0,9434674164302072",,"0,9434674164302072",1,1,1,1,1,1
2023-05-01,BARB,"0,5","1116034,717","1116034,717","1116035,217","118176,994","11428144,0","4642256,0","12448187,0","12721,922","6362,656","1347,1950000000002","26784,0","245498,237","262064,875","25995,956000000002","1349335,333","1264620,738","1371736,936","1311033,245","142881,27","1,0","1,0","1,0","0,9914999999999999","0,9914999999999999","5,238833333333333",,,,,,,,,,,,,,,"0,9740532579834104","0,8819961258356276","0,9743307177244994","0,8823673639541221","0,9853802643369176","0,7746034323974512","0,0",,,1,1,1,1,1,1
2023-05-01,BDBS,"-12193,232","2983457,465","2983457,465","2971264,233","282921,232","23166358,66","3617641,34","23220877,69","135994,971","272127,816","12896,357","44640,0","234701,279","119258,949","22256,664","3082164,074","2897810,812","2830588,5979999998","2739693,298","292281,57","1,0","1,0","1,0","0,9734999999999999","0,9734999999999999","5,6399","2983457,538","26784000,0","135977,272","36285,386","0,0","251376,32400000002","165298,724","3098856,59",,,,,,,"0,9887539069812692","0,9416318703338703","0,9887553459021201","0,9416390065306326","0,9851863313918757","0,8669682530615294","0,9905168691671069",,"0,9905168691671069",1,1,1,1,1,1
