date,project,act_energy_consumption,act_energy_generation,act_energy_iec,act_energy,act_prod_iec_revenue,duration_full_perf,duration_no_full_perf,duration_running,gained_energy_iec_consolidated,gained_energy_iec_PC,gained_prod_iec_revenue,line_count,lost_energy_iec_consolidated,lost_energy_iec_PC,lost_prod_iec_revenue,pot_energy_iec_consolidated,pot_energy_iec_consolidated_when_avail,pot_energy_PC,pot_energy_PC_when_avail,pot_prod_iec_revenue,rr_act_power_iec_pot_power_iec_consolidated,rr_act_power_iec,rr_pot_power_iec_consolidated,rr_wind_speed_act_power_iec,rr_wind_speed,wind_speed_avg,monthly_asset_act_energy_iec_not_excluded,monthly_asset_duration,monthly_asset_gained_energy_iec_consolidated_not_excluded,monthly_asset_lost_energy_iec_consolidated_contractor,monthly_asset_lost_energy_iec_consolidated_excluded,monthly_asset_lost_energy_iec_consolidated_not_excluded,monthly_asset_lost_energy_iec_consolidated_owner,monthly_asset_pot_energy_iec_consolidated_not_excluded,act_energy_windga,wind_speed_avg_windga,act_prod_iec_revenue_windga,pba_owner_windga,monthly_asset_contract_availability_windga,tba_iec_op_windga,pba_edf_om,pba_iec_op,pba_management,pba_owner,tba_iec_om,tba_iec_op,monthly_asset_contract_availability,monthly_asset_contract_pba,monthly_asset_contract_tba,act_energy_coverage,wind_speed_avg_coverage,act_prod_iec_revenue_coverage,pba_owner_coverage,monthly_asset_contract_availability_coverage,tba_iec_op_coverage
2022-03-01,ALLA,"-3003,022","2235883,583","2235883,583","2232880,5609999998","204605,675","10172155,39","541444,61","10504430,36","104742,619","68840,30900000001","9585,034","17856,0","128583,935","158788,774","11766,706999999999","2259963,252","2193997,62","2326084,548","2286167,383","206809,15899999999","1,0","1,0","1,0","0,9944999999999999","0,9944999999999999","7,30825","2236121,916","10713600,0","104742,619","10946,993","0,0","128583,934","61622,975999999995","2259963,234","2187911,0","7,3","200215,74","0,972","0,99748","0,98032","0,9952561281985707","0,9685631856207169","0,9807846950769802","0,968563379733503","0,9976513058169055","0,9804762507467144","0,9972161776745214",,"0,9972161776745214",1,1,1,1,1,1
2022-03-01,ALVI,"-5312,094","3477736,715","3477736,715","3472424,6210000003","293346,606","12225960,81","1166039,19","13255579,11","170827,033","133911,70299999998","14409,301","22320,0","398155,022","554167,376","33584,261","3705064,698","3698432,697","3897992,391","3890441,142","312521,564","1,0","1,0","1,0","1,0","1,0","6,419","3477736,715","13392000,0","170827,033","46164,634","0,0","398155,031","172365,407","3705064,706",,,,,,,"0,99840905465356","0,9408781783107343","0,99840905465356","0,9408781783107343","0,9933152299880524","0,9898132549283154","0,9940452015717997",,"0,9940452015717997",1,1,1,1,1,1
2022-03-01,AMEL,"460,39700000000005","1885567,417","1885567,417","1886027,814","178695,19400000002","9524308,88","3867691,12","13135159,9","85464,046","29237,462","8099,416","22320,0","113554,94","267793,28","10761,624","1913658,292","1894024,757","2124123,235","2099837,171","181357,40399999998","1,0","1,0","1,0","1,0","1,0","6,1506","1885567,417","13392000,0","85464,064","18606,453999999998","0,0","113554,91399999999","3183,628","1913658,269",,,,,,,"0,9901708943360213","0,9885670757178446","0,9902137161395499","0,9886168797670425","0,981906354540024","0,9808213784348865","0,9890447229013855",,"0,9890447229013855",1,1,1,1,1,1
2022-03-01,AUCO,"-363,073","823911,6869999999","823911,6869999999","823548,6140000001","43667,077","12648428,846","3421971,154","13038913,18","34761,491","40304,284","1842,355","26784,0","242403,32","227537,339","12847,315","1942045,749","1726294,6400000001","1011144,753","836717,674","102928,082","0,6285000000000001","0,6285000000000001","1,0","0,625","0,625","6,0565","1733867,149","16070400,0","34761,487","82887,126","0,0","242940,09399999998","144369,251","1942045,754",,,,,,,"0,8507085507392459","0,7874969934412475","0,8471275052273477","0,784206306917791","0,9437904907291331","0,8134315467436164","0,9711807668993242",,"0,9711807668993242",1,1,1,1,1,1
2022-03-01,AUM3,"-10573,199","2355356,195","2355356,195","2344782,996","213889,799","14454127,47","4294672,53","14848887,77","89280,11899999999","82330,925","8107,601","31248,0","280360,124","248771,052","25459,569000000003","2546436,223","2313946,5","2521796,322","2340189,932","231241,753","1,0","1,0","1,0","0,9994285714285714","0,9994285714285714","6,241","2355356,195","18748800,0","89280,12","81478,769","0,0","280360,127","162377,394","2546436,203",,,,,,,"0,9686632281531943","0,9061523074151497","0,9588646771852469","0,9061807406176264","0,9658835424133811","0,7919913685142516","0,970718406213427",,"0,970718406213427",1,1,1,1,1,1
2022-03-01,AUQB,"-244,37900000000002","733729,326","733729,326","733484,947","38887,49","10505362,521","2886637,479","10580440,742999999","31986,582000000002","51414,535","1695,2440000000001","22320,0","251311,592","48146,78","13319,593","1718862,8769999999","1485452,716","730461,5769999999","696965,603","91099,898","0,64","0,64","1,0","0,5514","0,5514","6,1174","1498745,314","13392000,0","31986,583","202267,014","0,0","252104,149","39147,419","1718862,884",,,,,,,"0,7998010126195777","0,7524068205661539","0,8004719283970708","0,7530440009721341","0,9050203709677419","0,7900568057795698","0,8896473378522063",,"0,8896473378522063",1,1,1,1,1,1
2022-03-01,BAMB,"-2797,445","1173174,131","1173174,131","1170376,686","54552,783","15050542,574000001","1019857,426","15589520,589","25294,259000000002","24442,15","1176,1699999999998","26784,0","150511,368","152146,004","6998,967000000001","1298938,175","1262680,65","1300877,9849999999","1262843,259","60401,011","1,0","1,0","1,0","1,0","1,0","5,1803333333333335","1173721,063","16070400,0","25294,256","30391,382","0,0","150511,363","7318,534","1298938,17","1133932,0",,"52727,8","0,97329","0,98048","0,9738","0,9696842878259105","0,9689654221315864","0,9695762786377833","0,9688575293912618","0,9742906363489278","0,9701129192024792","0,9791958485787535",,"0,9791958485787535",1,1,1,1,1,1
2022-03-01,BARB,"22,000999999999998","2488510,001","2488510,001","2488532,0020000003","247830,787","13612800,0","2457600,0","15621600,0","20842,983","28725,663","2075,844","26784,0","436192,968","515019,642","43440,5","2903859,986","2836972,581","2974803,98","2907751,415","289195,44299999997","1,0","1,0","1,0","0,999","0,999","7,782166666666666",,,,,,,,,,,,,,,"0,9761762501905997","0,884037518718981","0,9762284275805831","0,8844085923981426","0,9733084112149533","0,9733084112149533","0,0",,,1,1,1,1,1,1
2022-03-01,BDBS,"-9344,739","3122350,701","3122350,701","3113005,9620000003","278919,554","26489516,68","294483,32","26549582,71","169773,464","122137,587","15165,85","44640,0","73927,948","299376,745","6604,076","3036368,018","3021496,735","3299589,859","3289009,491","271238,827","0,9968","0,9968","1,0","0,9946999999999999","0,9946999999999999","5,5921","3132091,641","26784000,0","169773,463","11377,52","0,0","74049,84","4462,407","3036368,018",,,,,,,"0,9964238922210763","0,9950487974321595","0,9963649700335684","0,994991175680863","0,9940998580803134","0,9913200707682971","0,9957901991849102",,"0,9957901991849102",1,1,1,1,1,1
2022-03-01,BOUS,"4393,318","1367349,18","1367349,18","1371742,4980000001","133740,411","7235667,47","3477932,5300000003","10579635,8","51148,172000000006","20527,866","5002,804","17856,0","107924,727","185790,612","10556,105","1424125,739","1413116,018","1532611,926","1521248,075","139293,697","1,0","1,0","1,0","1,0","1,0","5,877","1367349,18","10713600,0","51148,172","11250,22","0,0","107924,694","5332,134","1424125,704",,,,,,,"0,9956205363026503","0,9879585658100081","0,9923949438067681","0,9880179454514816","0,9942582381272402","0,9874958744026285","0,9933841043843556",,"0,9933841043843556",1,1,1,1,1,1
