date,project,act_energy_consumption,act_energy_generation,act_energy_iec,act_energy,act_prod_iec_revenue,duration_full_perf,duration_no_full_perf,duration_running,gained_energy_iec_consolidated,gained_energy_iec_PC,gained_prod_iec_revenue,line_count,lost_energy_iec_consolidated,lost_energy_iec_PC,lost_prod_iec_revenue,pot_energy_iec_consolidated,pot_energy_iec_consolidated_when_avail,pot_energy_PC,pot_energy_PC_when_avail,pot_prod_iec_revenue,rr_act_power_iec_pot_power_iec_consolidated,rr_act_power_iec,rr_pot_power_iec_consolidated,rr_wind_speed_act_power_iec,rr_wind_speed,wind_speed_avg,monthly_asset_act_energy_iec_not_excluded,monthly_asset_duration,monthly_asset_gained_energy_iec_consolidated_not_excluded,monthly_asset_lost_energy_iec_consolidated_contractor,monthly_asset_lost_energy_iec_consolidated_excluded,monthly_asset_lost_energy_iec_consolidated_not_excluded,monthly_asset_lost_energy_iec_consolidated_owner,monthly_asset_pot_energy_iec_consolidated_not_excluded,act_energy_windga,wind_speed_avg_windga,act_prod_iec_revenue_windga,pba_owner_windga,monthly_asset_contract_availability_windga,tba_iec_op_windga,pba_edf_om,pba_iec_op,pba_management,pba_owner,tba_iec_om,tba_iec_op,monthly_asset_contract_availability,monthly_asset_contract_pba,monthly_asset_contract_tba,act_energy_coverage,wind_speed_avg_coverage,act_prod_iec_revenue_coverage,pba_owner_coverage,monthly_asset_contract_availability_coverage,tba_iec_op_coverage
2023-06-01,ALLA,"-8044,5470000000005","831905,41","831905,41","823860,863","80728,112","9216947,7","1151052,3","9756416,52","59708,31","31776,413","5792,609","17280,0","99053,63399999999","105974,053","9609,033","871250,827","810442,844","905829,865","892664,397","84544,527","1,0","1,0","1,0","0,96175","0,96175","5,16625","831905,41","10368000,0","59708,284999999996","12570,107","0,0","99053,663","58012,906","871250,789",,,,,,,"0,9866377236621945","0,921783125038036","0,98663901590889","0,9217906680148487","0,9783676977237653","0,9410123958333333","0,9805549162333911",,"0,9805549162333911",1,1,1,1,1,1
2023-06-01,ALVI,"-4322,995","1966504,27","1966504,27","1962181,275","176257,88","10531603,81","2428396,19","11383653,77","32098,461000000003","12005,244999999999","2876,974","21600,0","436079,43","533230,594","39085,747","2370485,234","2230249,773","2487729,62","2362243,882","212466,661","1,0","1,0","1,0","0,9994","0,9994","5,5876","1966504,27","12960000,0","32098,004","85301,612","0,0","435331,93200000003","122505,148","2369738,204",,,,,,,"0,9578077011721171","0,9042068158228185","0,9577606446415587","0,9041631139930554","0,9308167283979197","0,8784090135345772","0,9438245729882021",,"0,9438245729882021",1,1,1,1,1,1
2023-06-01,AMEL,"28,845000000000002","1302491,15","1302491,15","1302519,995","143274,017","8203050,83","4756949,17","11367806,82","26276,485","8788,881000000001","2890,428","21600,0","259941,147","532218,791","28593,534","1536155,814","1399110,577","1824094,29","1671394,025","168977,128","1,0","1,0","1,0","0,9904","0,9904","5,9696","1302491,153","12960000,0","26274,444","89891,04699999999","0,0","259941,53399999999","60959,280000000006","1536158,243",,,,,,,"0,9211870122170644","0,8957241992740977","0,9215500264835258","0,8962044813524392","0,8965736746460626","0,8773517927130096","0,9385090971571384",,"0,9385090971571384",1,1,1,1,1,1
2023-06-01,ANPA,"1222,042","1173203,826","1173203,826","1174425,868","84470,641","5190990,58","5177009,42","7259528,47","58240,037","211529,073","4193,317999999999","17280,0","682401,044","502957,68","49132,816","1797364,788","1258297,21","1464539,141","1009898,196","129410,139","1,0","1,0","1,0","0,99875","0,99875","4,5785","1173203,825","10368000,0","58240,022","120802,66900000001","0,0","682401,045","426963,019","1797364,851",,,,,,,"0,9344176061971963","0,6793577771540674","0,9348794253175194","0,6817109794819359","0,9439778915895063","0,7001860021219135","0,9310960768090459",,"0,9310960768090459",1,1,1,1,1,1
2023-06-01,AUCO,"-176,111","1058193,363","1058193,363","1058017,2519999999","56083,936","8485693,322999999","7066306,677","9108650,722","8617,452000000001","5203,536999999999","456,734","25920,0","446109,93200000003","489688,019","23643,676","1497141,922","1123607,016","1541501,682","1196709,274","79348,046","0,9935","0,9958333333333332","0,9976666666666666","0,9899999999999999","0,9899999999999999","6,0595","1059562,398","15552000,0","8617,443","42462,818999999996","0,0","446197,01","347636,44","1497141,964",,,,,,,"0,9412705041117401","0,7306332141476148","0,9412739136700721","0,7309469376589999","0,9391028756430041","0,5856899898405349","0,969852483733533",,"0,969852483733533",1,1,1,1,1,1
2023-06-01,AUM3,"-23172,150999999998","901002,706","901002,706","877830,555","86766,601","6501148,67","11642851,33","6827548,859999999","30722,334","14783,217","2949,337","30240,0","1088633,769","1059416,278","104508,84","1959197,473","908907,684","1945509,058","950480,424","188353,306","0,9992857142857143","0,9992857142857143","1,0","0,9961428571428571","0,9961428571428571","5,609","901195,806","18144000,0","30722,335","127193,619","0,0","1088724,083","938281,273","1959197,5559999999",,,,,,,"0,9141930894627744","0,4581194272680053","0,9138114847805251","0,4582552517523058","0,9478874924214866","0,3763103310294652","0,9589177059593658",,"0,9589177059593658",1,1,1,1,1,1
2023-06-01,AUQB,"1585,509","697361,015","697361,015","698946,524","36960,007","5197162,949","7762837,051","5575564,04","6713,923","9776,033","355,84400000000005","21600,0","549811,936","461923,076","29140,038","1240479,804","739631,307","1149024,215","727486,4480000001","65745,309","1,0","1,0","1,0","0,9942","0,9942","5,8802","697361,115","12960000,0","6713,923999999999","117926,858","0,0","549832,6070000001","385863,737","1240479,799",,,,,,,"0,8109317658434354","0,5803654012728711","0,8110031177971149","0,5805028122815915","0,8725638487892958","0,4301868944549902","0,9237510404215667",,"0,9237510404215667",1,1,1,1,1,1
2023-06-01,BAMB,"20349,079","385675,959","385675,959","406025,038","17933,993000000002","9803733,74","5748266,26","9857172,083","2305,619","1069,555","106,866","25920,0","396077,877","266523,368","18292,979","1054935,951","718341,214","651039,241","458294,309","48792,582","0,672","0,672","1,0","0,47933333333333333","0,47933333333333333","5,756666666666667","646963,396","15552000,0","2305,618","74478,004","0,0","410278,037","264178,376","1054935,817",,,,,,,"0,9221656990466958","0,5324571346082072","0,9225522782973554","0,6659979069437103","0,9233039735973786","0,6338202217123561","0,9233836453832305",,"0,9233836453832305",1,1,1,1,1,1
2023-06-01,BARB,"14,167","1019233,69","1019233,69","1019247,8570000001","107926,742","8000539,0","7551461,0","9617345,0","4505,976","2393,0879999999997","477,628","25920,0","386931,751","349997,845","41013,628","1401727,087","1237200,092","1366838,447","1283493,114","148469,907","1,0","1,0","1,0","0,8435","0,8435","5,445",,,,,,,,,,,,,,,"0,9964673821023174","0,7795179563676847","0,9964685774296286","0,7796274025615353","0,9900476466049383","0,618399241255144","0,0",,,1,1,1,1,1,1
2023-06-01,BDBS,"-14738,767","2193585,191","2193585,191","2178846,424","208017,693","22385120,6","3534879,4","22505388,66","98300,603","166775,899","9328,684000000001","43200,0","202966,488","169347,733","19264,586","2298251,039","2163090,467","2195552,374","2081195,007","217953,592","0,9999","0,9999","1,0","0,9996","0,9996","5,162699999999999","2193585,191","25920000,0","98396,024","22812,705","0,0","221384,152","132358,3","2316573,319",,,,,,,"0,9909748626678571","0,9412589783186331","0,9909772988701917","0,941274834588615","0,9849163452932099","0,8682634513888889","0,9874458680677174",,"0,9874458680677174",1,1,1,1,1,1
