date,project,act_energy_consumption,act_energy_generation,act_energy_iec,act_energy,act_prod_iec_revenue,duration_full_perf,duration_no_full_perf,duration_running,gained_energy_iec_consolidated,gained_energy_iec_PC,gained_prod_iec_revenue,line_count,lost_energy_iec_consolidated,lost_energy_iec_PC,lost_prod_iec_revenue,pot_energy_iec_consolidated,pot_energy_iec_consolidated_when_avail,pot_energy_PC,pot_energy_PC_when_avail,pot_prod_iec_revenue,rr_act_power_iec_pot_power_iec_consolidated,rr_act_power_iec,rr_pot_power_iec_consolidated,rr_wind_speed_act_power_iec,rr_wind_speed,wind_speed_avg,monthly_asset_act_energy_iec_not_excluded,monthly_asset_duration,monthly_asset_gained_energy_iec_consolidated_not_excluded,monthly_asset_lost_energy_iec_consolidated_contractor,monthly_asset_lost_energy_iec_consolidated_excluded,monthly_asset_lost_energy_iec_consolidated_not_excluded,monthly_asset_lost_energy_iec_consolidated_owner,monthly_asset_pot_energy_iec_consolidated_not_excluded,act_energy_windga,wind_speed_avg_windga,act_prod_iec_revenue_windga,pba_owner_windga,monthly_asset_contract_availability_windga,tba_iec_op_windga,pba_edf_om,pba_iec_op,pba_management,pba_owner,tba_iec_om,tba_iec_op,monthly_asset_contract_availability,monthly_asset_contract_pba,monthly_asset_contract_tba,act_energy_coverage,wind_speed_avg_coverage,act_prod_iec_revenue_coverage,pba_owner_coverage,monthly_asset_contract_availability_coverage,tba_iec_op_coverage
2022-12-01,ALLA,"-8135,253","2650938,973","2650938,973","2642803,7199999997","257247,206","9290258,12","1423341,88","10700940,08","176063,854","81540,405","17085,22","17856,0","94823,06099999999","167317,126","9201,616","2569698,166","2566008,29","2736715,693","2733851,478","249363,602","1,0","1,0","1,0","1,0","1,0","7,65825","2650938,973","10713600,0","176063,917","3578,115","0,0","94823,105","33506,096","2569698,163",,,,,,,"0,9986652395414899","0,986183958775468","0,9986671695395802","0,9862039106425401","0,9991388571535246","0,9988183318399044","0,9989314408153811",,"0,9989314408153811",1,1,1,1,1,1
2022-12-01,ALVI,"-8197,735","4764945,473","4764945,473","4756747,738","427081,42","11167209,41","2224790,59","12617410,44","127363,034","82597,68","11415,547","22320,0","527490,576","647097,534","47279,01","5165182,9799999995","5070723,276000001","5329445,33","5222166,365","462954,746","1,0","1,0","1,0","1,0","1,0","7,589","4764989,274","13392000,0","127363,035","34067,228","0,0","527298,335","394908,258","5164924,576",,,,,,,"0,9996213920126833","0,9173644211466733","0,9996341243156441","0,9173768325335363","0,9974949432497012","0,9421602777777778","0,9979747811851143",,"0,9979747811851143",1,1,1,1,1,1
2022-12-01,AMEL,"63,233000000000004","2878320,294","2878320,294","2878383,527","439328,636","9698105,879999999","3693894,12","12794183,89","155202,811","41603,314","17072,305","22320,0","197073,758","281787,519","21678,124","2920191,279","2778924,283","3118504,497","3021220,0130000003","443934,449","0,9997999999999999","0,9997999999999999","1,0","0,9937999999999999","0,9937999999999999","7,161","2878320,294","13392000,0","155202,782","34236,365","0,0","197073,764","110498,25099999999","2920191,274",,,,,,,"0,9687425368621098","0,9520442488937735","0,9687939063209865","0,9521230605261739","0,9616600858721626","0,9553602068399044","0,9950850029481132",,"0,9950850029481132",1,1,1,1,1,1
2022-12-01,AUCO,"-955,5070000000001","948732,044","948732,044","947776,537","50282,46","12995959,594","3074440,406","14032871,771","64703,581","72679,061","3429,2599999999998","26784,0","221132,68699999998","131691,524","11719,967","1122999,67","919548,317","1007744,513","915451,218","59518,617","0,9891666666666667","0,9891666666666667","1,0","0,9276666666666666","0,9276666666666666","5,147833333333334","966506,907","16070400,0","64703,56","130253,51","0,0","221196,38199999998","73895,97200000001","1122999,725",,,,,,,"0,8857377687478085","0,8228072681973135","0,8858591040032621","0,825656033896409","0,9116925478519514","0,8732123513415969","0,913494434633632",,"0,913494434633632",1,1,1,1,1,1
2022-12-01,AUM3,"-4241,118","1527998,596","1527998,596","1523757,4780000001","147146,28","17428773,54","1320026,46","17869245,65","69570,774","79281,199","6699,7029999999995","31248,0","134458,777","168169,608","12948,393","1592886,6069999998","1506663,187","1616886,9980000001","1504901,871","153394,946","1,0","1,0","1,0","0,9997142857142858","0,9997142857142858","5,063571428571429","1527998,596","18748800,0","69570,77900000001","63794,181000000004","0,0","134458,883","28804,555","1592886,6940000001",,,,,,,"0,9582844004888589","0,9428537036466549","0,9555230562072532","0,9428613600147233","0,9686155321940605","0,9530874322623314","0,9613809805603202",,"0,9613809805603202",1,1,1,1,1,1
2022-12-01,AUQB,"-983,466","1186349,525","1186349,525","1185366,059","62876,242","12885858,437","506141,56299999997","12905245,46","71428,002","106678,02","3785,674","22320,0","71472,79","49080,253000000004","3788,112","1196355,409","1139608,6099999999","1128751,768","1086247,6979999999","63406,588","0,9968","0,9968","1,0","0,9964000000000001","0,9964000000000001","5,531000000000001","1196310,608","13392000,0","71428,004","47122,958","0,0","71472,787","9632,972","1196355,4",,,,,,,"0,9621059202264861","0,954342892077622","0,9621063626836608","0,9547063701820655","0,972018947207288","0,9636533348267623","0,9709871866239984",,"0,9709871866239984",1,1,1,1,1,1
2022-12-01,BAMB,"-1701,099","200304,024","200304,024","198602,925","9314,175","14880065,647","1190334,3530000001","14893026,504","4269,482","4209,066","198,511","26784,0","241848,834","44472,118","11245,981","2932445,188","2710465,247","240567,071","223128,913","136358,661","0,37116666666666664","0,37116666666666664","1,0","0,334","0,334","4,289833333333333","2687700,745","16070400,0","4269,481","140782,108","0,0","249013,891","81238,83499999999","2932445,149",,,,,,,"0,9361530966291108","0,4742880931883506","0,9372779908733587","0,9022418438685657","0,9620322026209678","0,9267365158303466","0,9620322026209678",,"0,9620322026209678",1,1,1,1,1,1
2022-12-01,BARB,"0,0","1761011,733","1761011,733","1761011,733","186473,66999999998","11740323,0","4330077,0","15010452,0","16002,689999999999","5255,104","1694,616","26784,0","427244,134","483969,711","45240,948000000004","2172253,178","2048567,733","2239726,341","2120909,826","230019,999","1,0","1,0","1,0","1,0","1,0","6,240666666666667",,,,,,,,,,,,,,,"0,9988134375013148","0,8451395018138166","0,9988137192677137","0,8451762756311357","0,9962901981282357","0,934043458781362","0,0",,,1,1,1,1,1,1
2022-12-01,BDBS,"-15862,658","5084189,936","5084189,936","5068327,278","482133,831","23959354,63","2824645,37","26190754,97","170470,195","308691,247","16165,696","44640,0","448908,28599999996","409803,325","42569,964","5364382,327","5244618,092","5185319,147","5099920,885","508704,464","0,9991","0,9991","1,0","0,9907999999999999","0,9907999999999999","7,3131","5085791,612","26784000,0","170561,106","114509,636","0,0","448416,619","119166,901","5363647,125",,,,,,,"0,9785346768553891","0,9565398643048801","0,9779412279763937","0,9559715948969112","0,9798044289731277","0,978334536964524","0,9792581398735836",,"0,9792581398735836",1,1,1,1,1,1
2022-12-01,BOUS,"1063,901","1867995,225","1867995,225","1869059,1260000002","113431,682","6869047,859999999","3844552,14","10039331,95","69740,99100000001","30845,934999999998","4662,862","17856,0","148957,333","253206,454","9959,318","1947326,051","1873164,474","2090355,743","2016284,114","130198,30000000002","0,98875","0,98875","1,0","0,98","0,98","6,5575","1868051,589","10713600,0","69740,993","10438,724","0,0","148957,341","69256,455","1947267,936",,,,,,,"0,9831402439951183","0,9598548668330402","0,9822855739675094","0,9590822140745118","0,953793159591156","0,9464663157657558","0,9807202375181775",,"0,9807202375181775",1,1,1,1,1,1
